id_transport_log,id_warehouse,id_store,id_suppliers,journey_status,ts_stock_shipped,ts_stock_received,ts_last_update,id_dim_date_stock_shipped,id_dim_date_stock_received,id_dim_date_last_update
54043,WH02,ST002,3,On-Time,17:00:36,17:00:36,17:00:36,20251028,20251031,20251031
54044,WH02,ST102,4,On-Time,17:01:16,17:01:16,17:01:16,20251028,20251031,20251031
54045,WH03,ST003,5,On-Time,17:01:55,17:01:55,17:01:55,20251028,20251031,20251031
54046,WH03,ST103,6,On-Time,17:02:34,17:02:34,17:02:34,20251028,20251031,20251031
54047,WH04,ST004,7,On-Time,17:03:13,17:03:13,17:03:13,20251028,20251031,20251031
54048,WH04,ST104,8,On-Time,17:03:53,17:03:53,17:03:53,20251028,20251031,20251031
54049,WH05,ST005,9,On-Time,17:04:32,17:04:32,17:04:32,20251028,20251031,20251031
54050,WH05,ST105,10,On-Time,17:05:11,17:05:11,17:05:11,20251028,20251031,20251031
54051,WH06,ST006,11,On-Time,17:05:50,17:05:50,17:05:50,20251028,20251031,20251031
54052,WH06,ST106,12,On-Time,17:06:30,17:06:30,17:06:30,20251028,20251031,20251031
54053,WH07,ST007,13,On-Time,17:07:09,17:07:09,17:07:09,20251028,20251031,20251031
54054,WH07,ST107,14,On-Time,17:07:48,17:07:48,17:07:48,20251028,20251031,20251031
54055,WH08,ST008,15,On-Time,17:08:27,17:08:27,17:08:27,20251028,20251031,20251031
54056,WH08,ST108,16,On-Time,17:09:07,17:09:07,17:09:07,20251028,20251031,20251031
54057,WH09,ST009,17,On-Time,17:09:46,17:09:46,17:09:46,20251028,20251031,20251031
54058,WH09,ST109,18,On-Time,17:10:25,17:10:25,17:10:25,20251028,20251031,20251031
54059,WH10,ST010,19,On-Time,17:11:04,17:11:04,17:11:04,20251028,20251031,20251031
54060,WH10,ST110,20,On-Time,17:11:44,17:11:44,17:11:44,20251028,20251031,20251031
54061,WH11,ST011,1,On-Time,17:12:23,17:12:23,17:12:23,20251028,20251031,20251031
54062,WH11,ST111,2,On-Time,17:13:02,17:13:02,17:13:02,20251028,20251031,20251031
54063,WH12,ST012,3,On-Time,17:13:41,17:13:41,17:13:41,20251028,20251031,20251031
54064,WH12,ST112,4,On-Time,17:14:21,17:14:21,17:14:21,20251028,20251031,20251031
54065,WH13,ST013,5,On-Time,17:15:00,17:15:00,17:15:00,20251028,20251031,20251031
54066,WH13,ST113,6,On-Time,17:15:39,17:15:39,17:15:39,20251028,20251031,20251031
54067,WH14,ST014,7,On-Time,17:16:19,17:16:19,17:16:19,20251028,20251031,20251031
54068,WH14,ST114,8,On-Time,17:16:58,17:16:58,17:16:58,20251028,20251031,20251031
54069,WH15,ST015,9,On-Time,17:17:37,17:17:37,17:17:37,20251028,20251031,20251031
54070,WH15,ST115,10,On-Time,17:18:16,17:18:16,17:18:16,20251028,20251031,20251031
54071,WH16,ST016,11,Late,17:18:56,17:18:56,17:18:56,20251028,20251101,20251101
54072,WH16,ST116,12,On-Time,17:19:35,17:19:35,17:19:35,20251028,20251031,20251031
54073,WH17,ST017,13,On-Time,17:20:14,17:20:14,17:20:14,20251028,20251031,20251031
54074,WH17,ST117,14,On-Time,17:20:53,17:20:53,17:20:53,20251028,20251031,20251031
54075,WH18,ST018,15,On-Time,17:21:33,17:21:33,17:21:33,20251028,20251031,20251031
54076,WH18,ST118,16,On-Time,17:22:12,17:22:12,17:22:12,20251028,20251031,20251031
54077,WH19,ST019,17,On-Time,17:22:51,17:22:51,17:22:51,20251028,20251031,20251031
54078,WH19,ST119,18,Late,17:23:30,17:23:30,17:23:30,20251028,20251101,20251101
54079,WH20,ST020,19,On-Time,17:24:10,17:24:10,17:24:10,20251028,20251031,20251031
54080,WH20,ST120,20,On-Time,17:24:49,17:24:49,17:24:49,20251028,20251031,20251031
54081,WH01,ST001,1,On-Time,17:25:28,17:25:28,17:25:28,20251028,20251031,20251031
54082,WH01,ST101,2,On-Time,17:26:07,17:26:07,17:26:07,20251028,20251031,20251031
54083,WH02,ST002,3,Late,17:26:47,17:26:47,17:26:47,20251028,20251101,20251101
54084,WH02,ST102,4,On-Time,17:27:26,17:27:26,17:27:26,20251028,20251031,20251031
54085,WH03,ST003,5,On-Time,17:28:05,17:28:05,17:28:05,20251028,20251031,20251031
54086,WH03,ST103,6,On-Time,17:28:44,17:28:44,17:28:44,20251028,20251031,20251031
54087,WH04,ST004,7,On-Time,17:29:24,17:29:24,17:29:24,20251028,20251031,20251031
54088,WH04,ST104,8,On-Time,17:30:03,17:30:03,17:30:03,20251028,20251031,20251031
54089,WH05,ST005,9,On-Time,17:30:42,17:30:42,17:30:42,20251028,20251031,20251031
54090,WH05,ST105,10,On-Time,17:31:21,17:31:21,17:31:21,20251028,20251031,20251031
54091,WH06,ST006,11,On-Time,17:32:01,17:32:01,17:32:01,20251028,20251031,20251031
54092,WH06,ST106,12,Late,17:32:40,17:32:40,17:32:40,20251028,20251101,20251101
54093,WH07,ST007,13,On-Time,17:33:19,17:33:19,17:33:19,20251028,20251031,20251031
54094,WH07,ST107,14,On-Time,17:33:58,17:33:58,17:33:58,20251028,20251031,20251031
54095,WH08,ST008,15,On-Time,17:34:38,17:34:38,17:34:38,20251028,20251031,20251031
54096,WH08,ST108,16,Late,17:35:17,17:35:17,17:35:17,20251028,20251102,20251102
54097,WH09,ST009,17,On-Time,17:35:56,17:35:56,17:35:56,20251028,20251031,20251031
54098,WH09,ST109,18,On-Time,17:36:35,17:36:35,17:36:35,20251028,20251031,20251031
54099,WH10,ST010,19,On-Time,17:37:15,17:37:15,17:37:15,20251028,20251031,20251031
54100,WH10,ST110,20,On-Time,17:37:54,17:37:54,17:37:54,20251028,20251031,20251031
54101,WH11,ST011,1,On-Time,17:38:33,17:38:33,17:38:33,20251028,20251031,20251031
54102,WH11,ST111,2,On-Time,17:39:12,17:39:12,17:39:12,20251028,20251031,20251031
54103,WH12,ST012,3,On-Time,17:39:52,17:39:52,17:39:52,20251028,20251031,20251031
54104,WH12,ST112,4,On-Time,17:40:31,17:40:31,17:40:31,20251028,20251031,20251031
54105,WH13,ST013,5,On-Time,17:41:10,17:41:10,17:41:10,20251028,20251031,20251031
54106,WH13,ST113,6,On-Time,17:41:49,17:41:49,17:41:49,20251028,20251031,20251031
54107,WH14,ST014,7,On-Time,17:42:29,17:42:29,17:42:29,20251028,20251031,20251031
54108,WH14,ST114,8,On-Time,17:43:08,17:43:08,17:43:08,20251028,20251031,20251031
54109,WH15,ST015,9,On-Time,17:43:47,17:43:47,17:43:47,20251028,20251031,20251031
54110,WH15,ST115,10,Late,17:44:26,17:44:26,17:44:26,20251028,20251102,20251102
54111,WH16,ST016,11,On-Time,17:45:06,17:45:06,17:45:06,20251028,20251031,20251031
54112,WH16,ST116,12,On-Time,17:45:45,17:45:45,17:45:45,20251028,20251031,20251031
54113,WH17,ST017,13,On-Time,17:46:24,17:46:24,17:46:24,20251028,20251031,20251031
54114,WH17,ST117,14,On-Time,17:47:03,17:47:03,17:47:03,20251028,20251031,20251031
54115,WH18,ST018,15,On-Time,17:47:43,17:47:43,17:47:43,20251028,20251031,20251031
54116,WH18,ST118,16,On-Time,17:48:22,17:48:22,17:48:22,20251028,20251031,20251031
54117,WH19,ST019,17,On-Time,17:49:01,17:49:01,17:49:01,20251028,20251031,20251031
54118,WH19,ST119,18,On-Time,17:49:40,17:49:40,17:49:40,20251028,20251031,20251031
54119,WH20,ST020,19,On-Time,17:50:20,17:50:20,17:50:20,20251028,20251031,20251031
54120,WH20,ST120,20,On-Time,17:50:59,17:50:59,17:50:59,20251028,20251031,20251031
54121,WH01,ST001,1,On-Time,17:51:38,17:51:38,17:51:38,20251028,20251031,20251031
54122,WH01,ST101,2,On-Time,17:52:18,17:52:18,17:52:18,20251028,20251031,20251031
54123,WH02,ST002,3,Late,17:52:57,17:52:57,17:52:57,20251028,20251101,20251101
54124,WH02,ST102,4,On-Time,17:53:36,17:53:36,17:53:36,20251028,20251031,20251031
54125,WH03,ST003,5,On-Time,17:54:15,17:54:15,17:54:15,20251028,20251031,20251031
54126,WH03,ST103,6,Late,17:54:55,17:54:55,17:54:55,20251028,20251101,20251101
54127,WH04,ST004,7,On-Time,17:55:34,17:55:34,17:55:34,20251028,20251031,20251031
54128,WH04,ST104,8,On-Time,17:56:13,17:56:13,17:56:13,20251028,20251031,20251031
54129,WH05,ST005,9,On-Time,17:56:52,17:56:52,17:56:52,20251028,20251031,20251031
54130,WH05,ST105,10,On-Time,17:57:32,17:57:32,17:57:32,20251028,20251031,20251031
54131,WH06,ST006,11,On-Time,17:58:11,17:58:11,17:58:11,20251028,20251031,20251031
54132,WH06,ST106,12,On-Time,17:58:50,17:58:50,17:58:50,20251028,20251031,20251031
54133,WH07,ST007,13,On-Time,17:59:29,17:59:29,17:59:29,20251028,20251031,20251031
54134,WH07,ST107,14,On-Time,18:00:09,18:00:09,18:00:09,20251028,20251031,20251031
54135,WH08,ST008,15,On-Time,18:00:48,18:00:48,18:00:48,20251028,20251031,20251031
54136,WH08,ST108,16,On-Time,18:01:27,18:01:27,18:01:27,20251028,20251031,20251031
54137,WH09,ST009,17,On-Time,18:02:06,18:02:06,18:02:06,20251028,20251031,20251031
54138,WH09,ST109,18,On-Time,18:02:46,18:02:46,18:02:46,20251028,20251031,20251031
54139,WH10,ST010,19,On-Time,18:03:25,18:03:25,18:03:25,20251028,20251031,20251031
54140,WH10,ST110,20,Late,18:04:04,18:04:04,18:04:04,20251028,20251101,20251101
54141,WH11,ST011,1,On-Time,18:04:43,18:04:43,18:04:43,20251028,20251031,20251031
54142,WH11,ST111,2,On-Time,18:05:23,18:05:23,18:05:23,20251028,20251031,20251031
54143,WH12,ST012,3,On-Time,18:06:02,18:06:02,18:06:02,20251028,20251031,20251031
54144,WH12,ST112,4,On-Time,18:06:41,18:06:41,18:06:41,20251028,20251031,20251031
54145,WH13,ST013,5,On-Time,18:07:20,18:07:20,18:07:20,20251028,20251031,20251031
54146,WH13,ST113,6,On-Time,18:08:00,18:08:00,18:08:00,20251028,20251031,20251031
54147,WH14,ST014,7,On-Time,18:08:39,18:08:39,18:08:39,20251028,20251031,20251031
54148,WH14,ST114,8,On-Time,18:09:18,18:09:18,18:09:18,20251028,20251031,20251031
54149,WH15,ST015,9,On-Time,18:09:57,18:09:57,18:09:57,20251028,20251031,20251031
54150,WH15,ST115,10,On-Time,18:10:37,18:10:37,18:10:37,20251028,20251031,20251031
54151,WH16,ST016,11,Late,18:11:16,18:11:16,18:11:16,20251028,20251101,20251101
54152,WH16,ST116,12,On-Time,18:11:55,18:11:55,18:11:55,20251028,20251031,20251031
54153,WH17,ST017,13,Late,18:12:34,18:12:34,18:12:34,20251028,20251102,20251102
54154,WH17,ST117,14,On-Time,18:13:14,18:13:14,18:13:14,20251028,20251031,20251031
54155,WH18,ST018,15,On-Time,18:13:53,18:13:53,18:13:53,20251028,20251031,20251031
54156,WH18,ST118,16,On-Time,18:14:32,18:14:32,18:14:32,20251028,20251031,20251031
54157,WH19,ST019,17,On-Time,18:15:11,18:15:11,18:15:11,20251028,20251031,20251031
54158,WH19,ST119,18,On-Time,18:15:51,18:15:51,18:15:51,20251028,20251031,20251031
54159,WH20,ST020,19,On-Time,18:16:30,18:16:30,18:16:30,20251028,20251031,20251031
54160,WH20,ST120,20,On-Time,18:17:09,18:17:09,18:17:09,20251028,20251031,20251031
54161,WH01,ST001,1,On-Time,18:17:48,18:17:48,18:17:48,20251028,20251031,20251031
54162,WH01,ST101,2,On-Time,18:18:28,18:18:28,18:18:28,20251028,20251031,20251031
54163,WH02,ST002,3,On-Time,18:19:07,18:19:07,18:19:07,20251028,20251031,20251031
54164,WH02,ST102,4,Late,18:19:46,18:19:46,18:19:46,20251028,20251101,20251101
54165,WH03,ST003,5,On-Time,18:20:25,18:20:25,18:20:25,20251028,20251031,20251031
54166,WH03,ST103,6,On-Time,18:21:05,18:21:05,18:21:05,20251028,20251031,20251031
54167,WH04,ST004,7,On-Time,18:21:44,18:21:44,18:21:44,20251028,20251031,20251031
54168,WH04,ST104,8,On-Time,18:22:23,18:22:23,18:22:23,20251028,20251031,20251031
54169,WH05,ST005,9,Late,18:23:02,18:23:02,18:23:02,20251028,20251102,20251102
54170,WH05,ST105,10,On-Time,18:23:42,18:23:42,18:23:42,20251028,20251031,20251031
54171,WH06,ST006,11,On-Time,18:24:21,18:24:21,18:24:21,20251028,20251031,20251031
54172,WH06,ST106,12,Late,18:25:00,18:25:00,18:25:00,20251028,20251102,20251102
54173,WH07,ST007,13,On-Time,18:25:39,18:25:39,18:25:39,20251028,20251031,20251031
54174,WH07,ST107,14,On-Time,18:26:19,18:26:19,18:26:19,20251028,20251031,20251031
54175,WH08,ST008,15,On-Time,18:26:58,18:26:58,18:26:58,20251028,20251031,20251031
54176,WH08,ST108,16,On-Time,18:27:37,18:27:37,18:27:37,20251028,20251031,20251031
54177,WH09,ST009,17,Late,18:28:17,18:28:17,18:28:17,20251028,20251102,20251102
54178,WH09,ST109,18,On-Time,18:28:56,18:28:56,18:28:56,20251028,20251031,20251031
54179,WH10,ST010,19,On-Time,18:29:35,18:29:35,18:29:35,20251028,20251031,20251031
54180,WH10,ST110,20,On-Time,18:30:14,18:30:14,18:30:14,20251028,20251031,20251031
54181,WH11,ST011,1,Late,18:30:54,18:30:54,18:30:54,20251028,20251102,20251102
54182,WH11,ST111,2,On-Time,18:31:33,18:31:33,18:31:33,20251028,20251031,20251031
54183,WH12,ST012,3,On-Time,18:32:12,18:32:12,18:32:12,20251028,20251031,20251031
54184,WH12,ST112,4,On-Time,18:32:51,18:32:51,18:32:51,20251028,20251031,20251031
54185,WH13,ST013,5,Late,18:33:31,18:33:31,18:33:31,20251028,20251101,20251101
54186,WH13,ST113,6,On-Time,18:34:10,18:34:10,18:34:10,20251028,20251031,20251031
54187,WH14,ST014,7,On-Time,18:34:49,18:34:49,18:34:49,20251028,20251031,20251031
54188,WH14,ST114,8,On-Time,18:35:28,18:35:28,18:35:28,20251028,20251031,20251031
54189,WH15,ST015,9,On-Time,18:36:08,18:36:08,18:36:08,20251028,20251031,20251031
54190,WH15,ST115,10,On-Time,18:36:47,18:36:47,18:36:47,20251028,20251031,20251031
54191,WH16,ST016,11,Late,18:37:26,18:37:26,18:37:26,20251028,20251101,20251101
54192,WH16,ST116,12,On-Time,18:38:05,18:38:05,18:38:05,20251028,20251031,20251031
54193,WH17,ST017,13,On-Time,18:38:45,18:38:45,18:38:45,20251028,20251031,20251031
54194,WH17,ST117,14,On-Time,18:39:24,18:39:24,18:39:24,20251028,20251031,20251031
54195,WH18,ST018,15,On-Time,18:40:03,18:40:03,18:40:03,20251028,20251031,20251031
54196,WH18,ST118,16,Late,18:40:42,18:40:42,18:40:42,20251028,20251101,20251101
54197,WH19,ST019,17,On-Time,18:41:22,18:41:22,18:41:22,20251028,20251031,20251031
54198,WH19,ST119,18,On-Time,18:42:01,18:42:01,18:42:01,20251028,20251031,20251031
54199,WH20,ST020,19,On-Time,18:42:40,18:42:40,18:42:40,20251028,20251031,20251031
54200,WH20,ST120,20,On-Time,18:43:19,18:43:19,18:43:19,20251028,20251031,20251031
54201,WH01,ST001,1,On-Time,18:43:59,18:43:59,18:43:59,20251028,20251031,20251031
54202,WH01,ST101,2,On-Time,18:44:38,18:44:38,18:44:38,20251028,20251031,20251031
54203,WH02,ST002,3,On-Time,18:45:17,18:45:17,18:45:17,20251028,20251031,20251031
54204,WH02,ST102,4,On-Time,18:45:56,18:45:56,18:45:56,20251028,20251031,20251031
54205,WH03,ST003,5,Late,18:46:36,18:46:36,18:46:36,20251028,20251101,20251101
54206,WH03,ST103,6,Late,18:47:15,18:47:15,18:47:15,20251028,20251101,20251101
54207,WH04,ST004,7,On-Time,18:47:54,18:47:54,18:47:54,20251028,20251031,20251031
54208,WH04,ST104,8,On-Time,18:48:33,18:48:33,18:48:33,20251028,20251031,20251031
54209,WH05,ST005,9,Late,18:49:13,18:49:13,18:49:13,20251028,20251101,20251101
54210,WH05,ST105,10,Late,18:49:52,18:49:52,18:49:52,20251028,20251101,20251101
54211,WH06,ST006,11,Late,18:50:31,18:50:31,18:50:31,20251028,20251101,20251101
54212,WH06,ST106,12,On-Time,18:51:10,18:51:10,18:51:10,20251028,20251031,20251031
54213,WH07,ST007,13,On-Time,18:51:50,18:51:50,18:51:50,20251028,20251031,20251031
54214,WH07,ST107,14,Late,18:52:29,18:52:29,18:52:29,20251028,20251102,20251102
54215,WH08,ST008,15,On-Time,18:53:08,18:53:08,18:53:08,20251028,20251031,20251031
54216,WH08,ST108,16,On-Time,18:53:47,18:53:47,18:53:47,20251028,20251031,20251031
54217,WH09,ST009,17,On-Time,18:54:27,18:54:27,18:54:27,20251028,20251031,20251031
54218,WH09,ST109,18,On-Time,18:55:06,18:55:06,18:55:06,20251028,20251031,20251031
54219,WH10,ST010,19,On-Time,18:55:45,18:55:45,18:55:45,20251028,20251031,20251031
54220,WH10,ST110,20,On-Time,18:56:24,18:56:24,18:56:24,20251028,20251031,20251031
54221,WH11,ST011,1,On-Time,18:57:04,18:57:04,18:57:04,20251028,20251031,20251031
54222,WH11,ST111,2,On-Time,18:57:43,18:57:43,18:57:43,20251028,20251031,20251031
54223,WH12,ST012,3,On-Time,18:58:22,18:58:22,18:58:22,20251028,20251031,20251031
54224,WH12,ST112,4,On-Time,18:59:01,18:59:01,18:59:01,20251028,20251031,20251031
54225,WH13,ST013,5,On-Time,18:59:41,18:59:41,18:59:41,20251028,20251031,20251031
54226,WH13,ST113,6,On-Time,19:00:20,19:00:20,19:00:20,20251028,20251031,20251031
54227,WH14,ST014,7,On-Time,19:00:59,19:00:59,19:00:59,20251028,20251031,20251031
54228,WH14,ST114,8,On-Time,19:01:38,19:01:38,19:01:38,20251028,20251031,20251031
54229,WH15,ST015,9,On-Time,19:02:18,19:02:18,19:02:18,20251028,20251031,20251031
54230,WH15,ST115,10,On-Time,19:02:57,19:02:57,19:02:57,20251028,20251031,20251031
54231,WH16,ST016,11,On-Time,19:03:36,19:03:36,19:03:36,20251028,20251031,20251031
54232,WH16,ST116,12,On-Time,19:04:15,19:04:15,19:04:15,20251028,20251031,20251031
54233,WH17,ST017,13,On-Time,19:04:55,19:04:55,19:04:55,20251028,20251031,20251031
54234,WH17,ST117,14,On-Time,19:05:34,19:05:34,19:05:34,20251028,20251031,20251031
54235,WH18,ST018,15,On-Time,19:06:13,19:06:13,19:06:13,20251028,20251031,20251031
54236,WH18,ST118,16,On-Time,19:06:53,19:06:53,19:06:53,20251028,20251031,20251031
54237,WH19,ST019,17,On-Time,19:07:32,19:07:32,19:07:32,20251028,20251031,20251031
54238,WH19,ST119,18,On-Time,19:08:11,19:08:11,19:08:11,20251028,20251031,20251031
54239,WH20,ST020,19,On-Time,19:08:50,19:08:50,19:08:50,20251028,20251031,20251031
54240,WH20,ST120,20,On-Time,19:09:30,19:09:30,19:09:30,20251028,20251031,20251031
54241,WH01,ST001,1,On-Time,19:10:09,19:10:09,19:10:09,20251028,20251031,20251031
54242,WH01,ST101,2,On-Time,19:10:48,19:10:48,19:10:48,20251028,20251031,20251031
54243,WH02,ST002,3,On-Time,19:11:27,19:11:27,19:11:27,20251028,20251031,20251031
54244,WH02,ST102,4,On-Time,19:12:07,19:12:07,19:12:07,20251028,20251031,20251031
54245,WH03,ST003,5,On-Time,19:12:46,19:12:46,19:12:46,20251028,20251031,20251031
54246,WH03,ST103,6,On-Time,19:13:25,19:13:25,19:13:25,20251028,20251031,20251031
54247,WH04,ST004,7,On-Time,19:14:04,19:14:04,19:14:04,20251028,20251031,20251031
54248,WH04,ST104,8,On-Time,19:14:44,19:14:44,19:14:44,20251028,20251031,20251031
54249,WH05,ST005,9,On-Time,19:15:23,19:15:23,19:15:23,20251028,20251031,20251031
54250,WH05,ST105,10,On-Time,19:16:02,19:16:02,19:16:02,20251028,20251031,20251031
54251,WH06,ST006,11,On-Time,19:16:41,19:16:41,19:16:41,20251028,20251031,20251031
54252,WH06,ST106,12,On-Time,19:17:21,19:17:21,19:17:21,20251028,20251031,20251031
54253,WH07,ST007,13,On-Time,19:18:00,19:18:00,19:18:00,20251028,20251031,20251031
54254,WH07,ST107,14,On-Time,19:18:39,19:18:39,19:18:39,20251028,20251031,20251031
54255,WH08,ST008,15,On-Time,19:19:18,19:19:18,19:19:18,20251028,20251031,20251031
54256,WH08,ST108,16,On-Time,19:19:58,19:19:58,19:19:58,20251028,20251031,20251031
54257,WH09,ST009,17,Late,19:20:37,19:20:37,19:20:37,20251028,20251101,20251101
54258,WH09,ST109,18,On-Time,19:21:16,19:21:16,19:21:16,20251028,20251031,20251031
54259,WH10,ST010,19,On-Time,19:21:55,19:21:55,19:21:55,20251028,20251031,20251031
54260,WH10,ST110,20,On-Time,19:22:35,19:22:35,19:22:35,20251028,20251031,20251031
54261,WH11,ST011,1,On-Time,19:23:14,19:23:14,19:23:14,20251028,20251031,20251031
54262,WH11,ST111,2,On-Time,19:23:53,19:23:53,19:23:53,20251028,20251031,20251031
54263,WH12,ST012,3,On-Time,19:24:32,19:24:32,19:24:32,20251028,20251031,20251031
54264,WH12,ST112,4,Late,19:25:12,19:25:12,19:25:12,20251028,20251101,20251101
54265,WH13,ST013,5,On-Time,19:25:51,19:25:51,19:25:51,20251028,20251031,20251031
54266,WH13,ST113,6,On-Time,19:26:30,19:26:30,19:26:30,20251028,20251031,20251031
54267,WH14,ST014,7,On-Time,19:27:09,19:27:09,19:27:09,20251028,20251031,20251031
54268,WH14,ST114,8,On-Time,19:27:49,19:27:49,19:27:49,20251028,20251031,20251031
54269,WH15,ST015,9,On-Time,19:28:28,19:28:28,19:28:28,20251028,20251031,20251031
54270,WH15,ST115,10,On-Time,19:29:07,19:29:07,19:29:07,20251028,20251031,20251031
54271,WH16,ST016,11,On-Time,19:29:46,19:29:46,19:29:46,20251028,20251031,20251031
54272,WH16,ST116,12,On-Time,19:30:26,19:30:26,19:30:26,20251028,20251031,20251031
54273,WH17,ST017,13,On-Time,19:31:05,19:31:05,19:31:05,20251028,20251031,20251031
54274,WH17,ST117,14,On-Time,19:31:44,19:31:44,19:31:44,20251028,20251031,20251031
54275,WH18,ST018,15,On-Time,19:32:23,19:32:23,19:32:23,20251028,20251031,20251031
54276,WH18,ST118,16,On-Time,19:33:03,19:33:03,19:33:03,20251028,20251031,20251031
54277,WH19,ST019,17,On-Time,19:33:42,19:33:42,19:33:42,20251028,20251031,20251031
54278,WH19,ST119,18,On-Time,19:34:21,19:34:21,19:34:21,20251028,20251031,20251031
54279,WH20,ST020,19,On-Time,19:35:00,19:35:00,19:35:00,20251028,20251031,20251031
54280,WH20,ST120,20,On-Time,19:35:40,19:35:40,19:35:40,20251028,20251031,20251031
54281,WH01,ST001,1,On-Time,19:36:19,19:36:19,19:36:19,20251028,20251031,20251031
54282,WH01,ST101,2,On-Time,19:36:58,19:36:58,19:36:58,20251028,20251031,20251031
54283,WH02,ST002,3,On-Time,19:37:37,19:37:37,19:37:37,20251028,20251031,20251031
54284,WH02,ST102,4,Late,19:38:17,19:38:17,19:38:17,20251028,20251101,20251101
54285,WH03,ST003,5,On-Time,19:38:56,19:38:56,19:38:56,20251028,20251031,20251031
54286,WH03,ST103,6,On-Time,19:39:35,19:39:35,19:39:35,20251028,20251031,20251031
54287,WH04,ST004,7,On-Time,19:40:14,19:40:14,19:40:14,20251028,20251031,20251031
54288,WH04,ST104,8,On-Time,19:40:54,19:40:54,19:40:54,20251028,20251031,20251031
54289,WH05,ST005,9,On-Time,19:41:33,19:41:33,19:41:33,20251028,20251031,20251031
54290,WH05,ST105,10,On-Time,19:42:12,19:42:12,19:42:12,20251028,20251031,20251031
54291,WH06,ST006,11,On-Time,19:42:52,19:42:52,19:42:52,20251028,20251031,20251031
54292,WH06,ST106,12,On-Time,19:43:31,19:43:31,19:43:31,20251028,20251031,20251031
54293,WH07,ST007,13,On-Time,19:44:10,19:44:10,19:44:10,20251028,20251031,20251031
54294,WH07,ST107,14,On-Time,19:44:49,19:44:49,19:44:49,20251028,20251031,20251031
54295,WH08,ST008,15,On-Time,19:45:29,19:45:29,19:45:29,20251028,20251031,20251031
54296,WH08,ST108,16,On-Time,19:46:08,19:46:08,19:46:08,20251028,20251031,20251031
54297,WH09,ST009,17,On-Time,19:46:47,19:46:47,19:46:47,20251028,20251031,20251031
54298,WH09,ST109,18,On-Time,19:47:26,19:47:26,19:47:26,20251028,20251031,20251031
54299,WH10,ST010,19,On-Time,19:48:06,19:48:06,19:48:06,20251028,20251031,20251031
54300,WH10,ST110,20,On-Time,19:48:45,19:48:45,19:48:45,20251028,20251031,20251031
54301,WH11,ST011,1,On-Time,19:49:24,19:49:24,19:49:24,20251028,20251031,20251031
54302,WH11,ST111,2,On-Time,19:50:03,19:50:03,19:50:03,20251028,20251031,20251031
54303,WH12,ST012,3,On-Time,19:50:43,19:50:43,19:50:43,20251028,20251031,20251031
54304,WH12,ST112,4,On-Time,19:51:22,19:51:22,19:51:22,20251028,20251031,20251031
54305,WH13,ST013,5,Late,19:52:01,19:52:01,19:52:01,20251028,20251101,20251101
54306,WH13,ST113,6,On-Time,19:52:40,19:52:40,19:52:40,20251028,20251031,20251031
